"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"54958",320.975670588204,-1.67617534078832,0.531415471160312,-3.15417113681033,0.0016095466948846,0.033409237078801
"29998",268.119058885501,-1.05028908887179,0.345833952611759,-3.03697505967805,0.00238965226804034,0.0390391596804204
"4924",2389.00340713174,-1.64130899854774,0.459213217853055,-3.57417629706152,0.000351332159754737,0.0186232761944517
"100874085",439.008096412346,-1.77460568285929,0.471232826868756,-3.76587873695297,0.000165964332973482,0.013306224806903
"2512",97233.630998709,-1.39302794755707,0.471062255425308,-2.9572056166957,0.00310441025701091,0.0431945555193201
"951",6796.22374793328,-1.25001332892386,0.412804087878421,-3.02810307753544,0.00246094129693708,0.0396371027277406
"126133",454.371831032293,-1.51190057955165,0.503240129198008,-3.00433230943068,0.0026616443701085,0.0406908905463499
"2217",4617.1584175282,-1.75296687573559,0.436138337140876,-4.01929095989873,5.83735470993589e-05,0.00762518140435383
"51070",1634.60908817175,-1.69285778685638,0.513927703579858,-3.29396095027465,0.000987862213006272,0.0291079325758092
"57479",338.360552540511,-1.43456057111281,0.446352831813323,-3.21396094942394,0.00130917476907131,0.0317713520834487
"160",1404.34957659926,-1.3775376369522,0.413556936587798,-3.33095038453005,0.000865500273108242,0.0275818996950579
"81857",1600.9156028846,-1.6242215933308,0.455371192456095,-3.56680795851486,0.000361356094743714,0.0186454107855384
"102465480",92.9693928319311,-1.63717781354182,0.471346926222727,-3.47340297021094,0.000513903140781443,0.0228892130531441
"53635",577.395496518307,-1.11143798183815,0.38014178745676,-2.92374587196514,0.00345846970617468,0.0453144042986665
"11284",356.848358743843,-1.39994529203158,0.446708054467983,-3.13391549140272,0.00172490525266521,0.0343037148750438
"84335",399.122764150273,-1.48911902902778,0.471779217129399,-3.15638963091362,0.00159735326531997,0.0333666030782612
"5424",219.392555881596,-1.53166645698809,0.499202555900403,-3.06822639204131,0.00215333416178017,0.0376239980789279
"112703",71.0006304764078,-1.3556609177904,0.463016777866902,-2.92788724425035,0.00341273784362606,0.0451852614529405
"284361",978.610599044736,-1.12203964663243,0.389853693467913,-2.8781044413134,0.00400072661793339,0.0487444319093673
"4818",7340.51406437155,-1.69430235890071,0.487726610145443,-3.47387721657314,0.000512995722767782,0.0228892130531441
"100129083",144.054957314901,-1.5547219000219,0.413470618328755,-3.76017504292343,0.000169794506534221,0.013373475794314
"2357",13156.0721779765,-1.93329018872471,0.525487570936806,-3.67904075310127,0.000234112859499067,0.015251249412507
"147798",27.6614969467846,-1.37553934133343,0.439392538061292,-3.13054779537824,0.00174480604196681,0.0343056919194481
"112268246",820.209574854504,-1.78772633707639,0.518003645459335,-3.45118485699294,0.000558131146472403,0.0236501711640479
"79143",6470.19494656603,-2.27065489535966,0.524789027946607,-4.32679567300457,1.51294186577813e-05,0.00421838451016257
"79042",1901.59282093084,-2.21359098037859,0.545365588927509,-4.05891208635246,4.93018689694648e-05,0.00723491952950851
"11025",1603.1658432213,-1.32505077818703,0.434630416156833,-3.04868395981955,0.00229846141109922,0.038328768579108
"79168",725.399564786696,-1.43898817974709,0.463082741500995,-3.10741051390272,0.00188734115073849,0.03536481583662
"353514",1623.97571582269,-1.6847717651106,0.477505632745766,-3.5282762119952,0.000418275453619372,0.0205260759345709
"23547",128.876699898165,-2.63860468661082,0.675671008434994,-3.90516191115322,9.41623190210339e-05,0.00958187510563675
"3904",91.3580899362973,-2.08929502484198,0.661981006474449,-3.15612533351835,0.00159880143865422,0.0333666030782612
"11027",2227.92412427872,-1.65323400529567,0.479686908332575,-3.44648556501662,0.000567928905103744,0.0238478821266605
"3804",34.8105499147036,-1.45067653859961,0.458032029912567,-3.16719452758911,0.00153917321363288,0.033075129925852
"3802",34.4732211927865,-1.61412110246637,0.539340892013353,-2.99276603418827,0.00276461599452149,0.0412653715501749
"255043",150.61866893601,-1.56436362626772,0.533312034749282,-2.93329894009077,0.00335380799335825,0.0449718445678957
"22870",2243.05098818229,-1.30856408135375,0.440508168049914,-2.97057847337231,0.00297239454633784,0.0424908247549806
"729956",10.1552759067792,-2.51798658313981,0.778840444798037,-3.23299412602122,0.00122500081479361,0.0308836054092003
"147807",338.260178659337,-1.65005501844567,0.498902600922804,-3.30736904436581,0.000941767332610889,0.0286038744747896
"100507290",519.761094539262,-1.69066544015012,0.3837488136504,-4.40565646071374,1.05463995349223e-05,0.00358603307113052
"126208",1048.36001891568,-1.65628165639602,0.510328383468997,-3.24552133498301,0.00117235779408002,0.0306638649292113
"6193",7937.39307431359,-1.43834534599788,0.459120465669739,-3.13282777298918,0.00173130998902047,0.0343056919194481
"113218487",3044.11857470496,-1.48124274060784,0.443864566016321,-3.33715023459064,0.000846421821647315,0.0274894541867748
"100131691",19.1811012135809,-1.40212100761422,0.444903996424404,-3.15151362739547,0.00162426583047312,0.033409237078801
"7593",114.873084296147,-1.30574879923877,0.442483301378281,-2.95095610426772,0.0031679193494842,0.043683445747932
"10616",1803.21556758697,-1.94234587018707,0.541641431878331,-3.58603636256425,0.000335742163637437,0.0179388734341164
"140809",538.226892023517,-0.780540584896482,0.233388728764505,-3.34437994940221,0.000824667119058675,0.0274432650617158
"9751",73.3823488706862,-1.72729341199246,0.496460470809975,-3.47921639999734,0.00050288232593622,0.0226882928992778
"100528031",290.12810307091,-2.00179637074322,0.504430571206578,-3.96842793638578,7.23483283420681e-05,0.00869489694324803
"2280",2802.9585714188,-1.56109250226116,0.492526419403044,-3.169560942849,0.00152669438423465,0.033075129925852
"102724545",30.4270774421766,-1.37672758909804,0.432800952489799,-3.18097171731729,0.00146781958727694,0.0330449942965076
"1059",878.244332235628,-1.84736156748195,0.51804635822416,-3.5660159330424,0.000362449345303846,0.0186454107855384
"8530",2848.33532923733,-1.68336473925177,0.445817808573635,-3.77590286183853,0.00015942911802154,0.0129221007810366
"57136",1853.19889271451,-1.47392878046979,0.447506341836622,-3.29364892220433,0.000988959374474359,0.0291079325758092
"598",2720.60073085218,-1.9910853140477,0.600647523914482,-3.31489806379553,0.00091676548905329,0.0284308052862504
"103021294",867.560802522354,-2.38659995387661,0.606155915766446,-3.9372707447042,8.24136048143898e-05,0.00934087857493828
"191",400.664206972681,-1.25611529578076,0.370987806338138,-3.38586679756225,0.000709538152908202,0.0261684428298763
"55902",254.94497597874,-1.44909540398343,0.438584994501948,-3.30402412793216,0.00095307629231165,0.0288844273719929
"101410538",644.529700469286,-1.28280734252472,0.446113774433462,-2.87551610383204,0.00403367568858469,0.0489341252766749
"10904",565.082793119131,-1.39089592347308,0.459617443408915,-3.02620351646579,0.00247645555467937,0.0396371027277406
"7052",122.71319173247,-1.74995489721041,0.576098071759175,-3.0375989488504,0.00238471098337158,0.0390391596804204
"6590",370.97441583465,-1.98751573822972,0.443165882762429,-4.48481215620829,7.29781966246703e-06,0.00301459233485606
"10005",180.588430469643,-1.49066724016266,0.492892871005893,-3.02432298750946,0.00249190247038434,0.0396732875673144
"4318",1991.1780104965,-3.16138259022091,0.629084551763084,-5.02536993057732,5.02463024493126e-07,0.000668209475983597
"109729184",380.961550402726,-2.68559689914594,0.617626475999159,-4.34825416899647,1.37225518505969e-05,0.00414832914488447
"100506115",1135.78678532342,-1.89404552155037,0.454082315882304,-4.17115015340369,3.0306607100691e-05,0.00543194127537227
"101927586",16.7515632488981,-1.47557388691964,0.42943867480792,-3.43605262749015,0.000590256301744544,0.0242601839197775
"79716",269.443627819685,-1.19555089051572,0.38420144406744,-3.11178135578756,0.00185962173685431,0.0351995139597628
"85441",2072.03853092838,-2.38428116370655,0.635804269999433,-3.75002382998886,0.000176817766450073,0.0134993245367101
"56731",764.236772880245,-1.17281042596879,0.402847248878912,-2.91130305403007,0.00359924732482479,0.0463744056888932
"6919",122.182772477906,-1.17971318535062,0.405710044665093,-2.90777416251661,0.00364011110687259,0.046556687101753
"10287",3002.63380753664,-1.88062262404534,0.522206101151584,-3.60130343153428,0.000316625772866177,0.0174151699013492
"102724560",26.4053607888321,-1.68302336509218,0.562770865081624,-2.99060144993127,0.00278428625719019,0.0412933347994557
"109864282",36114.0221642659,-1.86703841970166,0.640731512565819,-2.91391695754916,0.00356924837908484,0.0461157475929766
"109910382",36007.225720209,-1.91310627124898,0.647433363242309,-2.95490838110081,0.0031276191522881,0.0433503332721233
"112268284",7174.47423161712,-1.93418499468513,0.662869804595787,-2.91789576365541,0.00352402131257408,0.0458639292709372
"106632264",42703.0386175869,-1.89049468347593,0.645714622046401,-2.92775572819548,0.00341418162880256,0.0451852614529405
"111216285",9.66521369220431,-3.16397209745825,0.925904505882464,-3.41716891683416,0.000632760060249948,0.0250605340907515
"105372801",59.1301810793314,-2.68728930467044,0.581757622688808,-4.61925929264174,3.8511235458651e-06,0.00244038697058661
"875",33.8362493922078,-1.69867314281793,0.53806215418267,-3.15702029888769,0.00159390250285073,0.0333642564448078
"5211",1492.30790884343,-1.55859871991885,0.543535320295027,-2.8675205855488,0.00413701889956361,0.0495147503262778
"3689",15962.7935536684,-1.19652993797914,0.345218613051235,-3.46600644560714,0.000528250615532383,0.0231407247945452
"80781",838.50213812095,-1.11450798638518,0.369572641634088,-3.01566691045452,0.00256414768967583,0.0400369835113022
"9993",928.966606107986,-1.30282735484205,0.441868676517116,-2.94844922050405,0.0031937260327049,0.0439523540196831
"6576",421.860144884011,-1.53774974829972,0.503790399260874,-3.05236016914137,0.0022704948845102,0.0381361074517551
"128989",748.357275887794,-1.22701862408684,0.399065300597918,-3.07473143430012,0.00210692183682925,0.0374173214359701
"29801",215.895095280744,-1.30027829140843,0.449505870420198,-2.89268367105625,0.00381965778197046,0.0478252340578427
"85359",519.998741064621,-1.65201559323083,0.472217150408969,-3.49842353629062,0.000468017266988364,0.0220426645915026
"9647",1810.14568539608,-1.15613532718342,0.346823930411599,-3.33349352742575,0.000857626670331492,0.0275487866615008
"100286925",73.7545948599768,-1.61952068313674,0.374124560243735,-4.32882749553156,1.49905291252114e-05,0.00421838451016257
"27156",10.5287371852673,-1.71011080686431,0.501690532021859,-3.40869659224464,0.000652740338511639,0.02541858396422
"9609",42.6969875842397,-1.81940961743405,0.465738988484248,-3.90650055593442,9.36424280065206e-05,0.00958187510563675
"2678",247.495733712923,-1.4446348892568,0.480109474292465,-3.00896975921116,0.00262135206507831,0.040604743488063
"83999",305.534949513225,-1.76142706548536,0.482204470358726,-3.6528634091156,0.000259332196162905,0.0158819702161509
"10634",270.56112357409,-1.59960680048428,0.522697466094199,-3.06029185952855,0.00221121395774793,0.0381044916995845
"164633",60.8380051889621,-1.37123384529347,0.464092998092797,-2.95465316419034,0.00313020733965928,0.0433503332721233
"55954",173.059916646851,-1.54066457189442,0.473650103597305,-3.25274830553881,0.00114294687149128,0.030276488437838
"284904",18.6268626365835,-2.78161433368821,0.708536429697061,-3.92585930250263,8.64206622047427e-05,0.00941242540465873
"6948",163.88178968797,-1.97557497115174,0.6171392905452,-3.20118164799791,0.0013686522100515,0.0321849943687979
"107985544",157.222023518065,-1.68705027217044,0.545940428882979,-3.09017281541546,0.00200040065827102,0.0364968082435661
"25828",477.907470620156,-1.48244268794673,0.444564572764173,-3.33459474453697,0.000854237939992363,0.0275033051303315
"107985578",321.179747276283,-1.97590017800232,0.53163586357436,-3.71664199762165,0.000201888195421244,0.0146608592822398
"4689",2661.45879437642,-1.74250246521838,0.516916233305587,-3.37095713569563,0.000749075120442442,0.0265721533182903
"7263",213.028119779468,-1.97510168873766,0.68975231691032,-2.86349409826551,0.00418996619475146,0.0498463682688714
"4357",444.754401992496,-1.48623221051527,0.512474579250326,-2.90010913846577,0.00373032750585275,0.0472338744405933
"79734",141.664209402301,-1.43894689428507,0.483250115018073,-2.97764418376032,0.00290472984064892,0.0420944269318987
"5880",7769.16773630218,-1.26336665280869,0.420566337751223,-3.00396522356959,0.00266485783436034,0.0406908905463499
"27128",4256.06575658016,-1.39065911109068,0.355549662482391,-3.91129357677158,9.18030999382143e-05,0.00948538929062637
"105373024",262.006040839919,-1.66679069000079,0.367208856209859,-4.53908085770192,5.64999689572075e-06,0.00257302105441035
"4242",1613.2946613689,-1.40078918336185,0.462928300549478,-3.02593118999027,0.00247868704235828,0.0396371027277406
"11135",94.1712447359746,-1.8026520833238,0.553758730731472,-3.25530232443042,0.00113271718113157,0.0302513605788415
"57026",136.379571060889,-1.59071972313862,0.523823727274907,-3.03674621883594,0.00239146706599807,0.0390391596804204
"25777",5498.67257287513,-1.74230102892161,0.472969539557271,-3.6837489165846,0.000229828635371725,0.0151850284631148
"57591",748.693128047606,-0.910220669027312,0.291452287140813,-3.12305207125564,0.00178986078683658,0.034704380012919
"150372",3349.48413485849,-1.48107645099677,0.489657522249926,-3.02471908159681,0.00248864159157081,0.0396732875673144
"1727",992.821252077826,-1.41113157727442,0.448595314537789,-3.14566722286963,0.00165708433929666,0.0337739952838227
"706",3808.42147410693,-1.8678494948271,0.493614320697387,-3.78402614451738,0.000154311602957716,0.0126539355676116
"55615",560.752807088888,-1.87379478827582,0.588836053081087,-3.18220118905964,0.00146160249125201,0.0329711979458646
"553158",107.48401266732,-1.91207531559685,0.554925558838908,-3.44564290676674,0.000569702646481485,0.0238505243081032
"105369161",16.923507075324,-1.74881465103126,0.589188976189675,-2.96817272845288,0.00299575932434946,0.0426162048375059
"6305",1614.32962456043,-1.37700039735131,0.461319376086896,-2.98491775704633,0.00283654577581638,0.0417574283639452
"9997",2332.20706022111,-1.82629384005788,0.573637806239528,-3.1837055023101,0.0014540286128932,0.0328700970280205
"1890",8908.83570034334,-2.35569472638582,0.651275595621765,-3.61704744077946,0.000297982704797662,0.0169558240309559
"410",774.366540520292,-1.44008431125117,0.450703196824931,-3.19519435716483,0.00139736703357692,0.0323360114618702
"109864272",38121.8473600644,-1.9093746592319,0.64606709807471,-2.95538136042196,0.0031228277659887,0.0433503332721233
"8225",731.242158552839,-1.30833757427848,0.440523323251135,-2.96996210012839,0.00297836491500325,0.0424908247549806
"56548",329.896673228893,-1.30612025784287,0.384448372423102,-3.39738792392502,0.000680324494234085,0.0257029912577707
"54539",748.001161075957,-1.40070531592075,0.456988683284643,-3.06507659194769,0.00217614260313659,0.0376864646339468
"5199",3473.39451727244,-1.88521650044494,0.501293848507869,-3.76070144498361,0.000169437561616244,0.013373475794314
"64743",802.485493591355,-1.58060140215254,0.498627809129954,-3.16990222609224,0.00152490240219802,0.033075129925852
"11152",1347.03259803254,-1.54637261666226,0.474746764754304,-3.25725782978754,0.00112494202032082,0.030234063073563
"5355",1699.28964267709,-1.41150497694956,0.439554076132121,-3.21122031075259,0.00132172562105074,0.0318160298190431
"4007",393.20901893769,-1.25263963233048,0.412998724793443,-3.03303510914465,0.00242107430542937,0.0392924294435283
"23096",90.5283268945832,-1.29995800381364,0.405456428663514,-3.20615955726396,0.00134519375931758,0.0319087850555644
"212",9447.64036722369,-2.26401811733033,0.713752716266597,-3.17199229611715,0.00151397023154582,0.033075129925852
"389860",355.027636796897,-2.39652360301547,0.661023075139729,-3.62547646692801,0.000288429162945472,0.0167145879195494
"407008",171.887998743444,-2.13309970665136,0.638833659353239,-3.33905340681473,0.000840644006205534,0.0274613139119458
"4303",832.56577989955,-1.38106161250572,0.437178906671226,-3.15903075704504,0.00158294783717118,0.0333642564448078
"105373372",13.2543487414878,-1.2775935209986,0.432199835597251,-2.95602500457482,0.00311631825624567,0.0433146488637298
"6535",558.215279842915,-2.25785850338269,0.669368876563981,-3.37311545611857,0.000743227809509136,0.0265721533182903
"10134",1852.21041761454,-1.46602809244268,0.431370028516137,-3.39853952646095,0.000677466728087314,0.0256645751528947
"215",359.728032619972,-2.08445095299987,0.578893229260577,-3.60075199991948,0.000317298124592403,0.0174151699013492
"6748",1725.83749737247,-1.37860820886726,0.446385807857687,-3.0883782248444,0.00201252154760059,0.036531982936328
"57595",437.885727376146,-1.35915673253162,0.446662840571595,-3.04291427241252,0.00234299070143379,0.0386094957076695
"393",3314.90446654821,-1.31694387003756,0.417456026354835,-3.15468884600115,0.00160669358913144,0.033409237078801
"2316",16492.6697283634,-1.56369263762895,0.501367896358275,-3.11885274064605,0.00181556676356122,0.0347676047401195
"2539",1761.32500380647,-1.71293471631141,0.511972629943583,-3.34575447226578,0.00082059023058466,0.0274432650617158
"8263",471.603840158588,-1.22432353412278,0.376845039378251,-3.24887793705013,0.00115861183574613,0.0305334737280469
"474383",268.931808296954,-1.5635300791894,0.44420578347608,-3.51983278325235,0.000431818947422927,0.0209340300611655
"100422985",44.2700342255946,-2.01268410312508,0.474090684266396,-4.24535678493554,2.18245869675098e-05,0.00463020188631192
"474384",183.905655360105,-1.58933903653545,0.443051388729539,-3.58725664102513,0.0003341753763997,0.0179388734341164
"100422977",35.7780020601001,-2.10387762608382,0.48482425428947,-4.33946447082591,1.42830355752424e-05,0.00414832914488447
"100008589",33471.3086178209,-1.92040135730524,0.649982509758989,-2.95454312765635,0.00313132383652737,0.0433503332721233
"101929819",148.295270439964,-2.40676567075496,0.467153942948443,-5.15197550418746,2.57756710249206e-07,0.000544899416237984
"107987399",45.1865927397957,-2.6636647186826,0.653318423934537,-4.07713087691753,4.55948313264962e-05,0.00683481229594283
"107987398",121.712061059157,-2.47962292520709,0.639372555307959,-3.87821295209137,0.000105226589614417,0.0103464423151209
"4553",1179.62633283679,-2.02916274419028,0.491241457638913,-4.13068301267401,3.61687022878711e-05,0.00622503553821249
"4570",1493.15174636153,-1.89710267659909,0.484775018658001,-3.91336723961317,9.10179507963165e-05,0.00948538929062637
"4511",1566.37643841041,-1.87658352870668,0.469879501952803,-3.99375482630689,6.50351122412234e-05,0.00814302932009948
"4579",1549.85348541497,-1.82673791698028,0.447748433285873,-4.07983095233739,4.50684634386493e-05,0.00683481229594283
"4537",8796.46475291566,-1.44551221892982,0.418982498683409,-3.45005393655374,0.000560474561422745,0.0236775026084681
